Market,Customer,Business Segment,Category,Model,Color,SalesDate,SalesPeriod,ListPrice,UnitPrice,OrderQty,Sales Amount
Northwest,Fashionable Bikes and Accessories,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,9/30/2010,9/1/2010,50,29,6,173
Northwest,Fashionable Bikes and Accessories,Components,Mountain Frames,HL Mountain Frame,Black,9/12/2010,9/1/2010,1350,715,2,1429
Northwest,Fashionable Bikes and Accessories,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,9/30/2010,9/1/2010,50,29,3,87
Northwest,Fashionable Bikes and Accessories,Bikes,Mountain Bikes,Mountain-100,Black,9/23/2010,9/1/2010,3375,1957,11,21532
Northwest,Fashionable Bikes and Accessories,Components,Mountain Frames,HL Mountain Frame,Black,9/7/2010,9/1/2010,1350,810,5,4049
Northwest,Fashionable Bikes and Accessories,Components,Mountain Frames,HL Mountain Frame,Black,9/21/2010,9/1/2010,1350,715,2,1429
Northwest,Fashionable Bikes and Accessories,Bikes,Mountain Bikes,Mountain-100,Silver,9/4/2010,9/1/2010,3400,2040,3,6120
Northwest,Fashionable Bikes and Accessories,Bikes,Mountain Bikes,Mountain-100,Black,9/25/2010,9/1/2010,3375,2025,4,8100
Southwest,Distinctive Store,Bikes,Road Bikes,Road-650,Red,9/17/2010,9/1/2010,783,419,1,419
Southwest,Distinctive Store,Bikes,Road Bikes,Road-450,Red,10/1/2010,9/1/2010,1458,875,2,1750
Southwest,Extended Bike Sales,Accessories,Helmets,Sport-100,Black,9/20/2010,9/1/2010,35,20,1,20
Southwest,Extended Bike Sales,Bikes,Mountain Bikes,Mountain-100,Black,9/23/2010,9/1/2010,3375,2025,4,8100
Southwest,Extended Bike Sales,Bikes,Mountain Bikes,Mountain-100,Silver,9/9/2010,9/1/2010,3400,2040,7,14280
Southwest,Extended Bike Sales,Components,Mountain Frames,HL Mountain Frame,Silver,9/8/2010,9/1/2010,1365,819,2,1637
Southwest,Extended Bike Sales,Accessories,Helmets,Sport-100,Blue,9/19/2010,9/1/2010,35,20,2,40
Southwest,Extended Bike Sales,Bikes,Mountain Bikes,Mountain-100,Silver,9/29/2010,9/1/2010,3400,2040,9,18360
Southwest,Extended Bike Sales,Components,Mountain Frames,HL Mountain Frame,Black,9/6/2010,9/1/2010,1350,810,2,1620
Southwest,Extended Bike Sales,Clothing,Caps,Cycling Cap,Multi,9/30/2010,9/1/2010,9,5,2,10
Southwest,Extended Bike Sales,Components,Mountain Frames,HL Mountain Frame,Silver,9/27/2010,9/1/2010,1365,723,1,723
Southwest,Extended Bike Sales,Bikes,Mountain Bikes,Mountain-100,Silver,9/6/2010,9/1/2010,3400,2040,2,4080
Southwest,Extended Bike Sales,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,9/14/2010,9/1/2010,50,29,2,58
Southwest,Extended Bike Sales,Bikes,Mountain Bikes,Mountain-100,Black,9/24/2010,9/1/2010,3375,2025,3,6075
Southwest,Extended Bike Sales,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,9/10/2010,9/1/2010,50,29,2,58
Southwest,Extended Bike Sales,Accessories,Helmets,Sport-100,Red,9/2/2010,9/1/2010,35,20,3,61
Southwest,Extended Bike Sales,Components,Mountain Frames,HL Mountain Frame,Black,9/21/2010,9/1/2010,1350,715,1,715
Southwest,Extended Bike Sales,Bikes,Mountain Bikes,Mountain-100,Black,10/1/2010,9/1/2010,3375,2025,2,4050
Southwest,Extended Bike Sales,Components,Mountain Frames,HL Mountain Frame,Silver,9/15/2010,9/1/2010,1365,723,3,2168
Southwest,Extended Bike Sales,Bikes,Mountain Bikes,Mountain-100,Silver,9/7/2010,9/1/2010,3400,2040,2,4080
Southwest,Extended Bike Sales,Components,Mountain Frames,HL Mountain Frame,Black,9/7/2010,9/1/2010,1350,715,1,715
Southeast,Elemental Sporting Goods,Bikes,Mountain Bikes,Mountain-100,Silver,9/21/2010,9/1/2010,3400,2040,1,2040
Southeast,Elemental Sporting Goods,Bikes,Mountain Bikes,Mountain-100,Silver,9/18/2010,9/1/2010,3400,2040,2,4080
Southeast,Elemental Sporting Goods,Bikes,Mountain Bikes,Mountain-100,Silver,9/9/2010,9/1/2010,3400,2040,3,6120
Southeast,Elemental Sporting Goods,Clothing,Socks,Mountain Bike Socks,White,9/5/2010,9/1/2010,10,6,2,11
Southeast,Elemental Sporting Goods,Bikes,Mountain Bikes,Mountain-100,Black,9/4/2010,9/1/2010,3375,2025,3,6075
Southeast,Elemental Sporting Goods,Bikes,Mountain Bikes,Mountain-100,Black,9/1/2010,9/1/2010,3375,2025,1,2025
Southeast,Distinctive Cycles Sales & Service,Bikes,Mountain Bikes,Mountain-100,Black,9/14/2010,9/1/2010,3375,2025,1,2025
Southeast,Distinctive Cycles Sales & Service,Bikes,Mountain Bikes,Mountain-100,Silver,9/18/2010,9/1/2010,3400,2040,1,2040
Southeast,Touring Services,Bikes,Road Bikes,Road-650,Red,9/27/2010,9/1/2010,783,419,1,419
Southeast,Touring Services,Bikes,Road Bikes,Road-650,Red,9/1/2010,9/1/2010,783,419,2,839
Southeast,Touring Services,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,9/21/2010,9/1/2010,50,29,3,87
Southeast,Touring Services,Bikes,Road Bikes,Road-450,Red,9/25/2010,9/1/2010,1458,875,2,1750
Southeast,Touring Services,Bikes,Road Bikes,Road-650,Black,9/24/2010,9/1/2010,783,419,1,419
Southwest,Genuine Bike Shop,Bikes,Road Bikes,Road-650,Red,9/29/2010,9/1/2010,783,419,4,1678
Southwest,Genuine Bike Shop,Clothing,Caps,Cycling Cap,Multi,9/6/2010,9/1/2010,9,5,2,10
Southwest,Genuine Bike Shop,Accessories,Helmets,Sport-100,Red,9/12/2010,9/1/2010,35,20,2,40
Southwest,Genuine Bike Shop,Accessories,Helmets,Sport-100,Black,9/19/2010,9/1/2010,35,20,2,40
Southwest,Genuine Bike Shop,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,9/10/2010,9/1/2010,50,29,3,87
Southwest,Genuine Bike Shop,Bikes,Road Bikes,Road-650,Red,9/7/2010,9/1/2010,783,419,1,419
Southwest,Genuine Bike Shop,Accessories,Helmets,Sport-100,Blue,9/4/2010,9/1/2010,35,20,2,40
Southwest,Genuine Bike Shop,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,9/30/2010,9/1/2010,50,29,7,202
Southwest,Genuine Bike Shop,Bikes,Road Bikes,Road-450,Red,9/1/2010,9/1/2010,1458,875,2,1750
Southwest,Genuine Bike Shop,Components,Road Frames,LL Road Frame,Red,9/27/2010,9/1/2010,337,184,1,184
Southwest,Genuine Bike Shop,Bikes,Road Bikes,Road-450,Red,9/26/2010,9/1/2010,1458,875,2,1750
Southwest,Genuine Bike Shop,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,9/26/2010,9/1/2010,50,29,3,87
Southwest,Genuine Bike Shop,Components,Road Frames,LL Road Frame,Red,9/8/2010,9/1/2010,337,184,2,368
Southwest,Regional Manufacturing,Clothing,Socks,Mountain Bike Socks,White,9/18/2010,9/1/2010,10,6,2,11
Southwest,Racing Toys,Bikes,Road Bikes,Road-650,Black,9/2/2010,9/1/2010,783,419,2,839
Southwest,Racing Toys,Bikes,Road Bikes,Road-450,Red,9/23/2010,9/1/2010,1458,875,2,1750
Southwest,Racing Toys,Bikes,Road Bikes,Road-650,Red,9/23/2010,9/1/2010,783,419,1,419
Southwest,Racing Toys,Bikes,Road Bikes,Road-150,Red,9/21/2010,9/1/2010,3578,2147,4,8588
Southwest,Racing Toys,Bikes,Road Bikes,Road-450,Red,9/22/2010,9/1/2010,1458,875,1,875
Southwest,Racing Toys,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,9/7/2010,9/1/2010,50,29,1,29
Northeast,Metropolitan Sales and Rental,Bikes,Road Bikes,Road-450,Red,9/5/2010,9/1/2010,1458,875,1,875
Southwest,Finish and Sealant Products,Bikes,Road Bikes,Road-450,Red,9/4/2010,9/1/2010,1458,875,2,1750
Southwest,Finish and Sealant Products,Accessories,Helmets,Sport-100,Black,9/30/2010,9/1/2010,35,20,5,101
Southwest,Finish and Sealant Products,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,9/25/2010,9/1/2010,50,29,2,58
Southwest,Finish and Sealant Products,Accessories,Helmets,Sport-100,Red,9/11/2010,9/1/2010,35,20,5,101
Southwest,Finish and Sealant Products,Bikes,Road Bikes,Road-450,Red,9/17/2010,9/1/2010,1458,875,2,1750
Southwest,Finish and Sealant Products,Accessories,Helmets,Sport-100,Blue,9/2/2010,9/1/2010,35,20,1,20
Southwest,Finish and Sealant Products,Components,Road Frames,ML Road Frame,Red,9/13/2010,9/1/2010,595,357,2,714
Southeast,Global Plaza,Bikes,Mountain Bikes,Mountain-100,Black,9/22/2010,9/1/2010,3375,2025,3,6075
Southeast,Global Plaza,Bikes,Mountain Bikes,Mountain-100,Black,9/20/2010,9/1/2010,3375,2025,1,2025
Southeast,Global Plaza,Bikes,Mountain Bikes,Mountain-100,Silver,9/16/2010,9/1/2010,3400,2040,1,2040
Southeast,Global Plaza,Bikes,Mountain Bikes,Mountain-100,Silver,9/8/2010,9/1/2010,3400,2040,1,2040
Southeast,Global Plaza,Bikes,Mountain Bikes,Mountain-100,Silver,9/27/2010,9/1/2010,3400,2040,2,4080
Southeast,Global Plaza,Clothing,Socks,Mountain Bike Socks,White,9/23/2010,9/1/2010,10,5,22,115
Northeast,Bicycle Outfitters,Components,Road Frames,ML Road Frame,Red,9/10/2010,9/1/2010,595,357,2,714
Northeast,Bicycle Outfitters,Bikes,Road Bikes,Road-450,Red,9/29/2010,9/1/2010,1458,875,1,875
Northeast,Bicycle Outfitters,Bikes,Road Bikes,Road-650,Black,9/27/2010,9/1/2010,783,419,7,2936
Northeast,Bicycle Outfitters,Components,Road Frames,LL Road Frame,Black,9/22/2010,9/1/2010,337,179,3,536
Northeast,Bicycle Outfitters,Bikes,Road Bikes,Road-450,Red,9/10/2010,9/1/2010,1458,875,1,875
Northeast,Bicycle Outfitters,Components,Road Frames,LL Road Frame,Red,9/30/2010,9/1/2010,337,184,3,552
Northeast,Bicycle Outfitters,Bikes,Road Bikes,Road-650,Red,9/6/2010,9/1/2010,783,419,3,1258
Northeast,Bicycle Outfitters,Clothing,Caps,Cycling Cap,Multi,9/29/2010,9/1/2010,9,5,2,10
Northeast,Bicycle Outfitters,Bikes,Road Bikes,Road-450,Red,9/11/2010,9/1/2010,1458,875,3,2624
Northeast,Bicycle Outfitters,Bikes,Road Bikes,Road-650,Red,9/23/2010,9/1/2010,783,419,2,839
Northeast,Bicycle Outfitters,Bikes,Road Bikes,Road-150,Red,10/1/2010,9/1/2010,3578,2147,1,2147
Northeast,Bicycle Outfitters,Components,Road Frames,LL Road Frame,Red,9/15/2010,9/1/2010,337,184,2,368
Northeast,Bicycle Outfitters,Bikes,Road Bikes,Road-450,Red,9/30/2010,9/1/2010,1458,875,5,4374
Northeast,Bicycle Outfitters,Components,Road Frames,ML Road Frame,Red,9/17/2010,9/1/2010,595,357,1,357
Northeast,Bicycle Outfitters,Bikes,Road Bikes,Road-650,Red,9/12/2010,9/1/2010,783,419,1,419
Northeast,Bicycle Outfitters,Bikes,Road Bikes,Road-650,Red,9/4/2010,9/1/2010,783,419,6,2517
Northeast,Bicycle Outfitters,Bikes,Road Bikes,Road-650,Black,9/3/2010,9/1/2010,783,419,4,1678
Northeast,Bicycle Outfitters,Bikes,Road Bikes,Road-150,Red,9/18/2010,9/1/2010,3578,2147,3,6441
Northeast,Bicycle Outfitters,Components,Road Frames,LL Road Frame,Red,9/28/2010,9/1/2010,337,184,1,184
Northeast,Bicycle Outfitters,Bikes,Road Bikes,Road-650,Black,9/12/2010,9/1/2010,783,419,2,839
Northeast,Bicycle Outfitters,Bikes,Road Bikes,Road-650,Black,9/17/2010,9/1/2010,783,419,3,1258
Northeast,Bicycle Outfitters,Bikes,Road Bikes,Road-650,Red,9/5/2010,9/1/2010,783,419,4,1678
Northeast,The Bike Mechanics,Clothing,Socks,Mountain Bike Socks,White,9/2/2010,9/1/2010,10,6,6,34
Northeast,The Bike Mechanics,Accessories,Helmets,Sport-100,Red,9/12/2010,9/1/2010,35,20,2,40
Northeast,The Bike Mechanics,Bikes,Mountain Bikes,Mountain-100,Black,9/13/2010,9/1/2010,3375,2025,3,6075
Northeast,The Bike Mechanics,Bikes,Mountain Bikes,Mountain-100,Silver,9/10/2010,9/1/2010,3400,2040,2,4080
Northeast,The Bike Mechanics,Bikes,Mountain Bikes,Mountain-100,Silver,9/29/2010,9/1/2010,3400,2040,1,2040
Northeast,The Bike Mechanics,Bikes,Mountain Bikes,Mountain-100,Silver,9/11/2010,9/1/2010,3400,2040,1,2040
Northeast,The Bike Mechanics,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,9/8/2010,9/1/2010,50,29,1,29
Northeast,The Bike Mechanics,Bikes,Mountain Bikes,Mountain-100,Black,9/26/2010,9/1/2010,3375,2025,2,4050
Northeast,The Bike Mechanics,Bikes,Mountain Bikes,Mountain-100,Black,9/22/2010,9/1/2010,3375,2025,1,2025
Northeast,The Bike Mechanics,Accessories,Helmets,Sport-100,Black,9/7/2010,9/1/2010,35,20,5,101
Southwest,Safe Toys,Bikes,Mountain Bikes,Mountain-100,Silver,10/1/2010,9/1/2010,3400,2040,2,4080
Southwest,Safe Toys,Bikes,Mountain Bikes,Mountain-100,Black,9/22/2010,9/1/2010,3375,2025,5,10125
Southwest,Safe Toys,Components,Mountain Frames,HL Mountain Frame,Silver,9/11/2010,9/1/2010,1365,723,2,1445
Southwest,Safe Toys,Bikes,Mountain Bikes,Mountain-100,Silver,9/2/2010,9/1/2010,3400,2040,5,10200
Southwest,Safe Toys,Bikes,Mountain Bikes,Mountain-100,Black,9/22/2010,9/1/2010,3375,2025,3,6075
Southwest,Safe Toys,Components,Mountain Frames,HL Mountain Frame,Black,9/23/2010,9/1/2010,1350,715,1,715
Southwest,Safe Toys,Components,Mountain Frames,HL Mountain Frame,Silver,9/6/2010,9/1/2010,1365,723,1,723
Southwest,Safe Toys,Components,Mountain Frames,HL Mountain Frame,Silver,9/25/2010,9/1/2010,1365,819,1,819
Southwest,Safe Toys,Bikes,Mountain Bikes,Mountain-100,Silver,9/27/2010,9/1/2010,3400,2040,4,8160
Southeast,Next-Door Bike Store,Bikes,Mountain Bikes,Mountain-100,Black,9/7/2010,9/1/2010,3375,2025,2,4050
Southeast,Ultimate Bike Shop,Bikes,Mountain Bikes,Mountain-100,Black,9/18/2010,9/1/2010,3375,2025,4,8100
Southeast,Ultimate Bike Shop,Bikes,Mountain Bikes,Mountain-100,Black,9/25/2010,9/1/2010,3375,2025,3,6075
Southeast,Ultimate Bike Shop,Components,Mountain Frames,HL Mountain Frame,Silver,9/22/2010,9/1/2010,1365,723,1,723
Southeast,Ultimate Bike Shop,Components,Mountain Frames,HL Mountain Frame,Black,9/15/2010,9/1/2010,1350,715,1,715
Southeast,Ultimate Bike Shop,Bikes,Mountain Bikes,Mountain-100,Black,9/21/2010,9/1/2010,3375,2025,3,6075
Southeast,Ultimate Bike Shop,Clothing,Socks,Mountain Bike Socks,White,9/30/2010,9/1/2010,10,6,6,34
Southeast,Ultimate Bike Shop,Accessories,Helmets,Sport-100,Blue,9/4/2010,9/1/2010,35,20,1,20
Southeast,Ultimate Bike Shop,Components,Mountain Frames,HL Mountain Frame,Black,9/30/2010,9/1/2010,1350,715,2,1429
Southeast,Ultimate Bike Shop,Bikes,Mountain Bikes,Mountain-100,Silver,9/15/2010,9/1/2010,3400,2040,6,12240
Southwest,Golf and Cycle Store,Accessories,Helmets,Sport-100,Red,9/11/2010,9/1/2010,35,20,1,20
Southwest,Golf and Cycle Store,Clothing,Socks,Mountain Bike Socks,White,9/18/2010,9/1/2010,10,6,5,29
Southwest,Golf and Cycle Store,Bikes,Mountain Bikes,Mountain-100,Silver,9/30/2010,9/1/2010,3400,2040,5,10200
Southwest,Golf and Cycle Store,Components,Mountain Frames,HL Mountain Frame,Silver,9/7/2010,9/1/2010,1365,819,4,3275
Southwest,Golf and Cycle Store,Bikes,Mountain Bikes,Mountain-100,Black,9/11/2010,9/1/2010,3375,2025,6,12150
Southwest,Golf and Cycle Store,Components,Mountain Frames,HL Mountain Frame,Black,9/27/2010,9/1/2010,1350,715,3,2144
Southwest,Golf and Cycle Store,Bikes,Mountain Bikes,Mountain-100,Silver,9/8/2010,9/1/2010,3400,2040,5,10200
Southwest,Golf and Cycle Store,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,9/8/2010,9/1/2010,50,29,1,29
Southwest,Golf and Cycle Store,Accessories,Helmets,Sport-100,Blue,9/2/2010,9/1/2010,35,20,2,40
Southwest,Golf and Cycle Store,Components,Mountain Frames,HL Mountain Frame,Silver,9/15/2010,9/1/2010,1365,723,6,4336
Southwest,Golf and Cycle Store,Clothing,Caps,Cycling Cap,Multi,9/27/2010,9/1/2010,9,5,3,16
Southwest,Golf and Cycle Store,Bikes,Mountain Bikes,Mountain-100,Black,9/8/2010,9/1/2010,3375,2025,5,10125
Southwest,Golf and Cycle Store,Accessories,Helmets,Sport-100,Black,9/14/2010,9/1/2010,35,20,1,20
Southwest,Golf and Cycle Store,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,9/24/2010,9/1/2010,50,29,2,58
Southwest,Golf and Cycle Store,Bikes,Mountain Bikes,Mountain-100,Black,9/26/2010,9/1/2010,3375,2025,3,6075
Southwest,Golf and Cycle Store,Components,Mountain Frames,HL Mountain Frame,Black,9/20/2010,9/1/2010,1350,810,2,1620
Southwest,Golf and Cycle Store,Components,Mountain Frames,HL Mountain Frame,Black,9/1/2010,9/1/2010,1350,715,2,1429
Southwest,Golf and Cycle Store,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,9/11/2010,9/1/2010,50,29,2,58
Southwest,Golf and Cycle Store,Components,Mountain Frames,HL Mountain Frame,Silver,9/25/2010,9/1/2010,1365,723,1,723
Southwest,Golf and Cycle Store,Bikes,Mountain Bikes,Mountain-100,Silver,9/27/2010,9/1/2010,3400,2040,2,4080
Southwest,Golf and Cycle Store,Bikes,Mountain Bikes,Mountain-100,Silver,9/25/2010,9/1/2010,3400,2040,6,12240
Southwest,Golf and Cycle Store,Bikes,Mountain Bikes,Mountain-100,Black,9/30/2010,9/1/2010,3375,2025,6,12150
Southwest,First Cycle Store,Bikes,Road Bikes,Road-650,Red,9/17/2010,9/1/2010,783,419,1,419
Southwest,Solid Bike Parts,Accessories,Helmets,Sport-100,Blue,9/22/2010,9/1/2010,35,20,1,20
Southwest,Solid Bike Parts,Components,Road Frames,ML Road Frame,Red,9/16/2010,9/1/2010,595,357,1,357
Southwest,Solid Bike Parts,Bikes,Road Bikes,Road-450,Red,9/11/2010,9/1/2010,1458,875,3,2624
Southwest,Solid Bike Parts,Components,Road Frames,LL Road Frame,Red,9/29/2010,9/1/2010,337,184,1,184
Southwest,Solid Bike Parts,Accessories,Helmets,Sport-100,Red,9/30/2010,9/1/2010,35,20,2,40
Southwest,Solid Bike Parts,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,9/30/2010,9/1/2010,50,29,4,115
Southwest,Solid Bike Parts,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,9/23/2010,9/1/2010,50,29,1,29
Southwest,Solid Bike Parts,Components,Road Frames,ML Road Frame,Red,9/30/2010,9/1/2010,595,357,2,714
Southwest,Solid Bike Parts,Components,Road Frames,LL Road Frame,Red,9/29/2010,9/1/2010,337,184,1,184
Southwest,Solid Bike Parts,Accessories,Helmets,Sport-100,Black,9/29/2010,9/1/2010,35,20,1,20
Southwest,Solid Bike Parts,Bikes,Road Bikes,Road-650,Black,9/30/2010,9/1/2010,783,419,1,419
Southwest,Solid Bike Parts,Bikes,Road Bikes,Road-650,Black,9/11/2010,9/1/2010,783,419,3,1258
Southwest,Solid Bike Parts,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,9/27/2010,9/1/2010,50,29,2,58
Southwest,Solid Bike Parts,Bikes,Road Bikes,Road-150,Red,9/10/2010,9/1/2010,3578,2147,1,2147
Southwest,Solid Bike Parts,Components,Road Frames,LL Road Frame,Black,9/25/2010,9/1/2010,337,179,2,357
Southwest,Solid Bike Parts,Bikes,Road Bikes,Road-450,Red,9/10/2010,9/1/2010,1458,875,2,1750
Southwest,Solid Bike Parts,Bikes,Road Bikes,Road-450,Red,9/16/2010,9/1/2010,1458,875,1,875
Southwest,Solid Bike Parts,Bikes,Road Bikes,Road-650,Red,9/22/2010,9/1/2010,783,419,5,2097
Southwest,Solid Bike Parts,Bikes,Road Bikes,Road-650,Red,9/21/2010,9/1/2010,783,419,4,1678
Southwest,Solid Bike Parts,Bikes,Road Bikes,Road-650,Black,10/1/2010,9/1/2010,783,419,2,839
Southwest,Solid Bike Parts,Bikes,Road Bikes,Road-650,Red,9/27/2010,9/1/2010,783,419,1,419
Southwest,Small Bike Shop,Bikes,Mountain Bikes,Mountain-100,Silver,9/11/2010,9/1/2010,3400,2040,5,10200
Southwest,Small Bike Shop,Clothing,Caps,Cycling Cap,Multi,9/19/2010,9/1/2010,9,5,2,10
Southwest,Small Bike Shop,Accessories,Helmets,Sport-100,Blue,9/23/2010,9/1/2010,35,20,3,61
Southwest,Small Bike Shop,Clothing,Socks,Mountain Bike Socks,White,9/27/2010,9/1/2010,10,6,6,34
Southwest,Small Bike Shop,Bikes,Mountain Bikes,Mountain-100,Silver,9/25/2010,9/1/2010,3400,2040,7,14280
Southwest,Small Bike Shop,Bikes,Mountain Bikes,Mountain-100,Black,9/16/2010,9/1/2010,3375,2025,4,8100
Southwest,Small Bike Shop,Bikes,Mountain Bikes,Mountain-100,Black,9/22/2010,9/1/2010,3375,2025,2,4050
Southwest,Small Bike Shop,Accessories,Helmets,Sport-100,Red,9/6/2010,9/1/2010,35,20,3,61
Southwest,Small Bike Shop,Bikes,Mountain Bikes,Mountain-100,Silver,9/30/2010,9/1/2010,3400,2040,2,4080
Southwest,Small Bike Shop,Bikes,Mountain Bikes,Mountain-100,Silver,9/25/2010,9/1/2010,3400,2040,4,8160
Southwest,Small Bike Shop,Accessories,Helmets,Sport-100,Black,9/27/2010,9/1/2010,35,20,3,61
Southeast,Bike Goods,Bikes,Road Bikes,Road-150,Red,9/21/2010,9/1/2010,3578,2147,4,8588
Southeast,Bike Goods,Bikes,Road Bikes,Road-650,Red,9/19/2010,9/1/2010,783,419,2,839
Southeast,Bike Goods,Components,Road Frames,LL Road Frame,Red,9/10/2010,9/1/2010,337,184,1,184
Southeast,Bike Goods,Components,Road Frames,LL Road Frame,Red,9/7/2010,9/1/2010,337,184,1,184
Southeast,Trusted Catalog Store,Bikes,Mountain Bikes,Mountain-100,Black,10/27/2010,10/1/2010,3375,2025,1,2025
Southeast,Trusted Catalog Store,Bikes,Mountain Bikes,Mountain-100,Silver,10/9/2010,10/1/2010,3400,2040,1,2040
Southeast,Trusted Catalog Store,Bikes,Mountain Bikes,Mountain-100,Silver,10/27/2010,10/1/2010,3400,2040,1,2040
Southeast,Trusted Catalog Store,Clothing,Caps,Cycling Cap,Multi,10/30/2010,10/1/2010,9,5,3,16
Southeast,Trusted Catalog Store,Bikes,Mountain Bikes,Mountain-100,Black,10/22/2010,10/1/2010,3375,2025,1,2025
Southeast,Trusted Catalog Store,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,10/26/2010,10/1/2010,50,29,1,29
Southeast,Trusted Catalog Store,Clothing,Socks,Mountain Bike Socks,White,10/15/2010,10/1/2010,10,6,3,17
Southeast,Trusted Catalog Store,Bikes,Mountain Bikes,Mountain-100,Silver,10/11/2010,10/1/2010,3400,2040,1,2040
Southeast,Sports Sales and Rental,Bikes,Mountain Bikes,Mountain-100,Silver,10/8/2010,10/1/2010,3400,2040,3,6120
Southeast,Sports Sales and Rental,Bikes,Mountain Bikes,Mountain-100,Silver,10/9/2010,10/1/2010,3400,2040,4,8160
Southeast,Sports Sales and Rental,Components,Mountain Frames,HL Mountain Frame,Silver,10/29/2010,10/1/2010,1365,723,1,723
Southeast,Sports Sales and Rental,Components,Mountain Frames,HL Mountain Frame,Silver,10/12/2010,10/1/2010,1365,723,1,723
Southeast,Sports Sales and Rental,Bikes,Mountain Bikes,Mountain-100,Black,10/18/2010,10/1/2010,3375,2025,2,4050
Southeast,Sports Sales and Rental,Components,Mountain Frames,HL Mountain Frame,Black,10/13/2010,10/1/2010,1350,715,1,715
Southeast,Sports Sales and Rental,Bikes,Mountain Bikes,Mountain-100,Black,10/15/2010,10/1/2010,3375,2025,3,6075
Southeast,Sports Sales and Rental,Bikes,Mountain Bikes,Mountain-100,Black,10/21/2010,10/1/2010,3375,2025,5,10125
Southeast,Sports Sales and Rental,Components,Mountain Frames,HL Mountain Frame,Black,10/3/2010,10/1/2010,1350,810,1,810
Northwest,Latest Sports Equipment,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,10/10/2010,10/1/2010,50,29,5,144
Northwest,Latest Sports Equipment,Bikes,Mountain Bikes,Mountain-100,Black,10/6/2010,10/1/2010,3375,2025,10,20250
Northwest,Latest Sports Equipment,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,10/25/2010,10/1/2010,50,29,1,29
